Driver,LapNumber,Time,LapTime,Compound,TyreLife,Circuit
BOT,18,01:21:58.637,00:01:21.601,SOFT,10,Spanish Grand Prix
BOT,19,01:23:19.867,00:01:21.230,SOFT,11,Spanish Grand Prix
BOT,20,01:24:41.479,00:01:21.612,SOFT,12,Spanish Grand Prix
BOT,21,01:26:03.165,00:01:21.686,SOFT,13,Spanish Grand Prix
BOT,22,01:27:25.096,00:01:21.931,SOFT,14,Spanish Grand Prix
BOT,23,01:28:47.335,00:01:22.239,SOFT,15,Spanish Grand Prix
BOT,24,01:30:09.117,00:01:21.782,SOFT,16,Spanish Grand Prix
BOT,25,01:31:32.158,00:01:23.041,SOFT,17,Spanish Grand Prix
BOT,26,01:32:55.159,00:01:23.001,SOFT,18,Spanish Grand Prix
BOT,27,01:34:18.587,00:01:23.428,SOFT,19,Spanish Grand Prix
BOT,28,01:35:44.164,00:01:25.577,SOFT,20,Spanish Grand Prix
BOT,30,01:38:43.981,00:01:20.195,HARD,2,Spanish Grand Prix
BOT,31,01:40:04.451,00:01:20.470,HARD,3,Spanish Grand Prix
BOT,32,01:41:26.064,00:01:21.613,HARD,4,Spanish Grand Prix
BOT,33,01:42:46.629,00:01:20.565,HARD,5,Spanish Grand Prix
BOT,34,01:44:07.373,00:01:20.744,HARD,6,Spanish Grand Prix
BOT,35,01:45:28.039,00:01:20.666,HARD,7,Spanish Grand Prix
BOT,36,01:46:48.643,00:01:20.604,HARD,8,Spanish Grand Prix
BOT,37,01:48:09.458,00:01:20.815,HARD,9,Spanish Grand Prix
BOT,38,01:49:30.231,00:01:20.773,HARD,10,Spanish Grand Prix
BOT,39,01:50:53.005,00:01:22.774,HARD,11,Spanish Grand Prix
BOT,40,01:52:14.060,00:01:21.055,HARD,12,Spanish Grand Prix
BOT,41,01:53:38.309,00:01:24.249,HARD,13,Spanish Grand Prix
BOT,42,01:54:58.786,00:01:20.477,HARD,14,Spanish Grand Prix
BOT,43,01:56:21.431,00:01:22.645,HARD,15,Spanish Grand Prix
BOT,44,01:57:42.769,00:01:21.338,HARD,16,Spanish Grand Prix
BOT,45,01:59:03.579,00:01:20.810,HARD,17,Spanish Grand Prix
BOT,46,02:00:24.470,00:01:20.891,HARD,18,Spanish Grand Prix
BOT,47,02:01:45.525,00:01:21.055,HARD,19,Spanish Grand Prix
BOT,48,02:03:07.626,00:01:22.101,HARD,20,Spanish Grand Prix
BOT,49,02:04:28.270,00:01:20.644,HARD,21,Spanish Grand Prix
BOT,50,02:05:49.857,00:01:21.587,HARD,22,Spanish Grand Prix
BOT,51,02:07:12.263,00:01:22.406,HARD,23,Spanish Grand Prix
BOT,52,02:08:34.859,00:01:22.596,HARD,24,Spanish Grand Prix
BOT,53,02:09:58.501,00:01:23.642,HARD,25,Spanish Grand Prix
BOT,54,02:11:19.296,00:01:20.795,HARD,26,Spanish Grand Prix
BOT,55,02:12:40.106,00:01:20.810,HARD,27,Spanish Grand Prix
BOT,56,02:14:00.475,00:01:20.369,HARD,28,Spanish Grand Prix
BOT,57,02:15:20.411,00:01:19.936,HARD,29,Spanish Grand Prix
BOT,58,02:16:42.313,00:01:21.902,HARD,30,Spanish Grand Prix
BOT,59,02:18:02.703,00:01:20.390,HARD,31,Spanish Grand Prix
BOT,60,02:19:25.402,00:01:22.699,HARD,32,Spanish Grand Prix
BOT,61,02:20:46.562,00:01:21.160,HARD,33,Spanish Grand Prix
BOT,62,02:22:07.438,00:01:20.876,HARD,34,Spanish Grand Prix
BOT,63,02:23:28.185,00:01:20.747,HARD,35,Spanish Grand Prix
BOT,64,02:24:49.510,00:01:21.325,HARD,36,Spanish Grand Prix
BOT,65,02:26:10.942,00:01:21.432,HARD,37,Spanish Grand Prix
MAG,2,00:59:51.108,00:01:23.073,SOFT,2,Spanish Grand Prix
MAG,3,01:01:13.210,00:01:22.102,SOFT,3,Spanish Grand Prix
MAG,4,01:02:35.590,00:01:22.380,SOFT,4,Spanish Grand Prix
MAG,5,01:03:58.632,00:01:23.042,SOFT,5,Spanish Grand Prix
MAG,6,01:05:21.078,00:01:22.446,SOFT,6,Spanish Grand Prix
MAG,7,01:06:43.549,00:01:22.471,SOFT,7,Spanish Grand Prix
MAG,8,01:08:05.769,00:01:22.220,SOFT,8,Spanish Grand Prix
MAG,9,01:09:27.964,00:01:22.195,SOFT,9,Spanish Grand Prix
MAG,10,01:10:54.048,00:01:26.084,SOFT,10,Spanish Grand Prix
MAG,12,01:13:56.089,00:01:21.470,MEDIUM,2,Spanish Grand Prix
MAG,13,01:15:17.053,00:01:20.964,MEDIUM,3,Spanish Grand Prix
MAG,14,01:16:38.277,00:01:21.224,MEDIUM,4,Spanish Grand Prix
MAG,15,01:17:59.716,00:01:21.439,MEDIUM,5,Spanish Grand Prix
MAG,16,01:19:21.226,00:01:21.510,MEDIUM,6,Spanish Grand Prix
MAG,17,01:20:42.566,00:01:21.340,MEDIUM,7,Spanish Grand Prix
MAG,18,01:22:03.853,00:01:21.287,MEDIUM,8,Spanish Grand Prix
MAG,19,01:23:24.803,00:01:20.950,MEDIUM,9,Spanish Grand Prix
MAG,20,01:24:47.291,00:01:22.488,MEDIUM,10,Spanish Grand Prix
MAG,21,01:26:09.077,00:01:21.786,MEDIUM,11,Spanish Grand Prix
MAG,22,01:27:30.672,00:01:21.595,MEDIUM,12,Spanish Grand Prix
MAG,23,01:28:53.238,00:01:22.566,MEDIUM,13,Spanish Grand Prix
MAG,24,01:30:15.295,00:01:22.057,MEDIUM,14,Spanish Grand Prix
MAG,25,01:31:37.011,00:01:21.716,MEDIUM,15,Spanish Grand Prix
MAG,26,01:32:58.828,00:01:21.817,MEDIUM,16,Spanish Grand Prix
MAG,27,01:34:21.170,00:01:22.342,MEDIUM,17,Spanish Grand Prix
MAG,28,01:35:43.115,00:01:21.945,MEDIUM,18,Spanish Grand Prix
MAG,29,01:37:08.496,00:01:25.381,MEDIUM,19,Spanish Grand Prix
MAG,31,01:40:15.988,00:01:20.045,HARD,2,Spanish Grand Prix
MAG,32,01:41:35.915,00:01:19.927,HARD,3,Spanish Grand Prix
MAG,33,01:42:55.720,00:01:19.805,HARD,4,Spanish Grand Prix
MAG,34,01:44:15.926,00:01:20.206,HARD,5,Spanish Grand Prix
MAG,35,01:45:36.224,00:01:20.298,HARD,6,Spanish Grand Prix
MAG,36,01:46:56.704,00:01:20.480,HARD,7,Spanish Grand Prix
MAG,37,01:48:17.192,00:01:20.488,HARD,8,Spanish Grand Prix
MAG,38,01:49:37.519,00:01:20.327,HARD,9,Spanish Grand Prix
MAG,39,01:50:58.139,00:01:20.620,HARD,10,Spanish Grand Prix
MAG,40,01:52:19.824,00:01:21.685,HARD,11,Spanish Grand Prix
MAG,41,01:53:40.772,00:01:20.948,HARD,12,Spanish Grand Prix
MAG,42,01:55:01.684,00:01:20.912,HARD,13,Spanish Grand Prix
MAG,43,01:56:22.717,00:01:21.033,HARD,14,Spanish Grand Prix
MAG,44,01:57:43.841,00:01:21.124,HARD,15,Spanish Grand Prix
MAG,45,01:59:04.725,00:01:20.884,HARD,16,Spanish Grand Prix
MAG,46,02:00:25.856,00:01:21.131,HARD,17,Spanish Grand Prix
MAG,47,02:01:46.823,00:01:20.967,HARD,18,Spanish Grand Prix
MAG,48,02:03:08.607,00:01:21.784,HARD,19,Spanish Grand Prix
MAG,49,02:04:29.547,00:01:20.940,HARD,20,Spanish Grand Prix
MAG,50,02:05:50.694,00:01:21.147,HARD,21,Spanish Grand Prix
MAG,51,02:07:14.586,00:01:23.892,HARD,22,Spanish Grand Prix
MAG,52,02:08:37.524,00:01:22.938,HARD,23,Spanish Grand Prix
MAG,53,02:09:59.456,00:01:21.932,HARD,24,Spanish Grand Prix
MAG,54,02:11:20.350,00:01:20.894,HARD,25,Spanish Grand Prix
MAG,55,02:12:40.988,00:01:20.638,HARD,26,Spanish Grand Prix
MAG,56,02:14:01.572,00:01:20.584,HARD,27,Spanish Grand Prix
MAG,57,02:15:23.736,00:01:22.164,HARD,28,Spanish Grand Prix
MAG,58,02:16:44.785,00:01:21.049,HARD,29,Spanish Grand Prix
MAG,59,02:18:05.581,00:01:20.796,HARD,30,Spanish Grand Prix
MAG,60,02:19:26.577,00:01:20.996,HARD,31,Spanish Grand Prix
MAG,61,02:20:47.599,00:01:21.022,HARD,32,Spanish Grand Prix
MAG,62,02:22:08.593,00:01:20.994,HARD,33,Spanish Grand Prix
MAG,63,02:23:29.601,00:01:21.008,HARD,34,Spanish Grand Prix
MAG,64,02:24:50.967,00:01:21.366,HARD,35,Spanish Grand Prix
MAG,65,02:26:12.417,00:01:21.450,HARD,36,Spanish Grand Prix
ALB,2,00:59:53.539,00:01:22.217,MEDIUM,2,Spanish Grand Prix
ALB,3,01:01:15.710,00:01:22.171,MEDIUM,3,Spanish Grand Prix
ALB,4,01:02:37.988,00:01:22.278,MEDIUM,4,Spanish Grand Prix
ALB,5,01:04:00.763,00:01:22.775,MEDIUM,5,Spanish Grand Prix
ALB,6,01:05:23.261,00:01:22.498,MEDIUM,6,Spanish Grand Prix
ALB,7,01:06:46.792,00:01:23.531,MEDIUM,7,Spanish Grand Prix
ALB,8,01:08:10.017,00:01:23.225,MEDIUM,8,Spanish Grand Prix
ALB,9,01:09:32.855,00:01:22.838,MEDIUM,9,Spanish Grand Prix
ALB,10,01:10:55.642,00:01:22.787,MEDIUM,10,Spanish Grand Prix
ALB,11,01:12:18.063,00:01:22.421,MEDIUM,11,Spanish Grand Prix
ALB,12,01:13:40.182,00:01:22.119,MEDIUM,12,Spanish Grand Prix
ALB,13,01:15:02.445,00:01:22.263,MEDIUM,13,Spanish Grand Prix
ALB,14,01:16:24.691,00:01:22.246,MEDIUM,14,Spanish Grand Prix
ALB,15,01:17:47.286,00:01:22.595,MEDIUM,15,Spanish Grand Prix
ALB,16,01:19:10.865,00:01:23.579,MEDIUM,16,Spanish Grand Prix
ALB,17,01:20:34.391,00:01:23.526,MEDIUM,17,Spanish Grand Prix
ALB,18,01:22:01.229,00:01:26.838,MEDIUM,18,Spanish Grand Prix
ALB,20,01:25:01.459,00:01:20.005,SOFT,2,Spanish Grand Prix
ALB,21,01:26:21.747,00:01:20.288,SOFT,3,Spanish Grand Prix
ALB,22,01:27:42.241,00:01:20.494,SOFT,4,Spanish Grand Prix
ALB,23,01:29:03.293,00:01:21.052,SOFT,5,Spanish Grand Prix
ALB,24,01:30:24.474,00:01:21.181,SOFT,6,Spanish Grand Prix
ALB,25,01:31:45.419,00:01:20.945,SOFT,7,Spanish Grand Prix
ALB,26,01:33:06.896,00:01:21.477,SOFT,8,Spanish Grand Prix
ALB,27,01:34:28.541,00:01:21.645,SOFT,9,Spanish Grand Prix
ALB,28,01:35:49.957,00:01:21.416,SOFT,10,Spanish Grand Prix
ALB,29,01:37:11.059,00:01:21.102,SOFT,11,Spanish Grand Prix
ALB,30,01:38:32.478,00:01:21.419,SOFT,12,Spanish Grand Prix
ALB,31,01:39:53.730,00:01:21.252,SOFT,13,Spanish Grand Prix
ALB,32,01:41:14.900,00:01:21.170,SOFT,14,Spanish Grand Prix
ALB,33,01:42:35.893,00:01:20.993,SOFT,15,Spanish Grand Prix
ALB,34,01:43:57.176,00:01:21.283,SOFT,16,Spanish Grand Prix
ALB,35,01:45:18.812,00:01:21.636,SOFT,17,Spanish Grand Prix
ALB,36,01:46:40.291,00:01:21.479,SOFT,18,Spanish Grand Prix
ALB,37,01:48:01.868,00:01:21.577,SOFT,19,Spanish Grand Prix
ALB,38,01:49:23.605,00:01:21.737,SOFT,20,Spanish Grand Prix
ALB,39,01:50:45.874,00:01:22.269,SOFT,21,Spanish Grand Prix
ALB,40,01:52:07.461,00:01:21.587,SOFT,22,Spanish Grand Prix
ALB,41,01:53:29.616,00:01:22.155,SOFT,23,Spanish Grand Prix
ALB,42,01:54:53.866,00:01:24.250,SOFT,24,Spanish Grand Prix
ALB,43,01:56:19.791,00:01:25.925,SOFT,25,Spanish Grand Prix
ALB,45,01:59:16.338,00:01:19.132,SOFT,2,Spanish Grand Prix
ALB,46,02:00:39.463,00:01:23.125,SOFT,3,Spanish Grand Prix
ALB,47,02:01:59.315,00:01:19.852,SOFT,4,Spanish Grand Prix
ALB,48,02:03:21.352,00:01:22.037,SOFT,5,Spanish Grand Prix
ALB,49,02:04:41.233,00:01:19.881,SOFT,6,Spanish Grand Prix
ALB,50,02:06:01.310,00:01:20.077,SOFT,7,Spanish Grand Prix
ALB,51,02:07:22.740,00:01:21.430,SOFT,8,Spanish Grand Prix
ALB,52,02:08:42.871,00:01:20.131,SOFT,9,Spanish Grand Prix
ALB,53,02:10:03.091,00:01:20.220,SOFT,10,Spanish Grand Prix
ALB,54,02:11:23.391,00:01:20.300,SOFT,11,Spanish Grand Prix
ALB,55,02:12:43.588,00:01:20.197,SOFT,12,Spanish Grand Prix
ALB,56,02:14:05.330,00:01:21.742,SOFT,13,Spanish Grand Prix
ALB,57,02:15:25.449,00:01:20.119,SOFT,14,Spanish Grand Prix
ALB,59,02:18:15.151,00:01:20.097,SOFT,16,Spanish Grand Prix
ALB,60,02:19:35.027,00:01:19.876,SOFT,17,Spanish Grand Prix
ALB,61,02:20:55.029,00:01:20.002,SOFT,18,Spanish Grand Prix
ALB,62,02:22:15.022,00:01:19.993,SOFT,19,Spanish Grand Prix
ALB,63,02:23:35.233,00:01:20.211,SOFT,20,Spanish Grand Prix
ALB,64,02:24:55.468,00:01:20.235,SOFT,21,Spanish Grand Prix
ALB,65,02:26:15.778,00:01:20.310,SOFT,22,Spanish Grand Prix
TSU,2,00:59:50.683,00:01:22.957,SOFT,2,Spanish Grand Prix
TSU,3,01:01:12.876,00:01:22.193,SOFT,3,Spanish Grand Prix
TSU,4,01:02:35.283,00:01:22.407,SOFT,4,Spanish Grand Prix
TSU,5,01:03:58.202,00:01:22.919,SOFT,5,Spanish Grand Prix
TSU,6,01:05:21.926,00:01:23.724,SOFT,6,Spanish Grand Prix
TSU,7,01:06:45.661,00:01:23.735,SOFT,7,Spanish Grand Prix
TSU,8,01:08:08.620,00:01:22.959,SOFT,8,Spanish Grand Prix
TSU,9,01:09:34.624,00:01:26.004,SOFT,9,Spanish Grand Prix
TSU,11,01:12:35.154,00:01:21.644,MEDIUM,2,Spanish Grand Prix
TSU,12,01:13:57.495,00:01:22.341,MEDIUM,3,Spanish Grand Prix
TSU,13,01:15:19.312,00:01:21.817,MEDIUM,4,Spanish Grand Prix
TSU,14,01:16:40.823,00:01:21.511,MEDIUM,5,Spanish Grand Prix
TSU,15,01:18:02.376,00:01:21.553,MEDIUM,6,Spanish Grand Prix
TSU,16,01:19:24.409,00:01:22.033,MEDIUM,7,Spanish Grand Prix
TSU,17,01:20:45.932,00:01:21.523,MEDIUM,8,Spanish Grand Prix
TSU,18,01:22:08.114,00:01:22.182,MEDIUM,9,Spanish Grand Prix
TSU,19,01:23:29.858,00:01:21.744,MEDIUM,10,Spanish Grand Prix
TSU,20,01:24:52.820,00:01:22.962,MEDIUM,11,Spanish Grand Prix
TSU,21,01:26:14.212,00:01:21.392,MEDIUM,12,Spanish Grand Prix
TSU,22,01:27:38.005,00:01:23.793,MEDIUM,13,Spanish Grand Prix
TSU,23,01:28:59.753,00:01:21.748,MEDIUM,14,Spanish Grand Prix
TSU,24,01:30:21.368,00:01:21.615,MEDIUM,15,Spanish Grand Prix
TSU,25,01:31:43.159,00:01:21.791,MEDIUM,16,Spanish Grand Prix
TSU,26,01:33:05.170,00:01:22.011,MEDIUM,17,Spanish Grand Prix
TSU,27,01:34:30.751,00:01:25.581,MEDIUM,18,Spanish Grand Prix
TSU,29,01:37:30.061,00:01:19.573,HARD,2,Spanish Grand Prix
TSU,30,01:38:49.816,00:01:19.755,HARD,3,Spanish Grand Prix
TSU,31,01:40:10.194,00:01:20.378,HARD,4,Spanish Grand Prix
TSU,32,01:41:30.517,00:01:20.323,HARD,5,Spanish Grand Prix
TSU,33,01:42:50.689,00:01:20.172,HARD,6,Spanish Grand Prix
TSU,34,01:44:11.246,00:01:20.557,HARD,7,Spanish Grand Prix
TSU,35,01:45:31.434,00:01:20.188,HARD,8,Spanish Grand Prix
TSU,36,01:46:54.205,00:01:22.771,HARD,9,Spanish Grand Prix
TSU,37,01:48:14.858,00:01:20.653,HARD,10,Spanish Grand Prix
TSU,38,01:49:35.707,00:01:20.849,HARD,11,Spanish Grand Prix
TSU,39,01:50:56.733,00:01:21.026,HARD,12,Spanish Grand Prix
TSU,40,01:52:18.833,00:01:22.100,HARD,13,Spanish Grand Prix
TSU,41,01:53:40.308,00:01:21.475,HARD,14,Spanish Grand Prix
TSU,42,01:55:04.621,00:01:24.313,HARD,15,Spanish Grand Prix
TSU,43,01:56:25.496,00:01:20.875,HARD,16,Spanish Grand Prix
TSU,44,01:57:51.882,00:01:26.386,HARD,17,Spanish Grand Prix
TSU,46,02:00:53.655,00:01:20.706,SOFT,2,Spanish Grand Prix
TSU,47,02:02:14.116,00:01:20.461,SOFT,3,Spanish Grand Prix
TSU,48,02:03:36.819,00:01:22.703,SOFT,4,Spanish Grand Prix
TSU,49,02:04:58.618,00:01:21.799,SOFT,5,Spanish Grand Prix
TSU,50,02:06:18.433,00:01:19.815,SOFT,6,Spanish Grand Prix
TSU,51,02:07:38.111,00:01:19.678,SOFT,7,Spanish Grand Prix
TSU,52,02:08:57.929,00:01:19.818,SOFT,8,Spanish Grand Prix
TSU,53,02:10:17.958,00:01:20.029,SOFT,9,Spanish Grand Prix
TSU,54,02:11:38.395,00:01:20.437,SOFT,10,Spanish Grand Prix
TSU,55,02:12:57.959,00:01:19.564,SOFT,11,Spanish Grand Prix
TSU,56,02:14:17.406,00:01:19.447,SOFT,12,Spanish Grand Prix
TSU,57,02:15:36.870,00:01:19.464,SOFT,13,Spanish Grand Prix
TSU,58,02:16:56.512,00:01:19.642,SOFT,14,Spanish Grand Prix
TSU,59,02:18:16.641,00:01:20.129,SOFT,15,Spanish Grand Prix
TSU,60,02:19:36.437,00:01:19.796,SOFT,16,Spanish Grand Prix
TSU,61,02:20:56.554,00:01:20.117,SOFT,17,Spanish Grand Prix
TSU,62,02:22:20.606,00:01:24.052,SOFT,18,Spanish Grand Prix
TSU,63,02:23:40.915,00:01:20.309,SOFT,19,Spanish Grand Prix
TSU,64,02:25:01.018,00:01:20.103,SOFT,20,Spanish Grand Prix
TSU,65,02:26:21.533,00:01:20.515,SOFT,21,Spanish Grand Prix
SAR,2,00:59:52.522,00:01:23.613,SOFT,2,Spanish Grand Prix
SAR,3,01:01:15.013,00:01:22.491,SOFT,3,Spanish Grand Prix
SAR,4,01:02:37.570,00:01:22.557,SOFT,4,Spanish Grand Prix
SAR,5,01:04:00.439,00:01:22.869,SOFT,5,Spanish Grand Prix
SAR,6,01:05:24.076,00:01:23.637,SOFT,6,Spanish Grand Prix
SAR,7,01:06:47.445,00:01:23.369,SOFT,7,Spanish Grand Prix
SAR,8,01:08:10.790,00:01:23.345,SOFT,8,Spanish Grand Prix
SAR,9,01:09:33.577,00:01:22.787,SOFT,9,Spanish Grand Prix
SAR,10,01:10:56.448,00:01:22.871,SOFT,10,Spanish Grand Prix
SAR,11,01:12:19.036,00:01:22.588,SOFT,11,Spanish Grand Prix
SAR,12,01:13:41.497,00:01:22.461,SOFT,12,Spanish Grand Prix
SAR,13,01:15:04.602,00:01:23.105,SOFT,13,Spanish Grand Prix
SAR,14,01:16:30.981,00:01:26.379,SOFT,14,Spanish Grand Prix
SAR,16,01:19:31.508,00:01:20.908,MEDIUM,2,Spanish Grand Prix
SAR,17,01:20:52.585,00:01:21.077,MEDIUM,3,Spanish Grand Prix
SAR,18,01:22:13.964,00:01:21.379,MEDIUM,4,Spanish Grand Prix
SAR,19,01:23:35.518,00:01:21.554,MEDIUM,5,Spanish Grand Prix
SAR,20,01:24:57.140,00:01:21.622,MEDIUM,6,Spanish Grand Prix
SAR,21,01:26:18.480,00:01:21.340,MEDIUM,7,Spanish Grand Prix
SAR,22,01:27:40.364,00:01:21.884,MEDIUM,8,Spanish Grand Prix
SAR,23,01:29:02.306,00:01:21.942,MEDIUM,9,Spanish Grand Prix
SAR,24,01:30:25.415,00:01:23.109,MEDIUM,10,Spanish Grand Prix
SAR,25,01:31:47.745,00:01:22.330,MEDIUM,11,Spanish Grand Prix
SAR,26,01:33:10.292,00:01:22.547,MEDIUM,12,Spanish Grand Prix
SAR,27,01:34:32.870,00:01:22.578,MEDIUM,13,Spanish Grand Prix
SAR,28,01:35:55.457,00:01:22.587,MEDIUM,14,Spanish Grand Prix
SAR,29,01:37:17.882,00:01:22.425,MEDIUM,15,Spanish Grand Prix
SAR,30,01:38:40.694,00:01:22.812,MEDIUM,16,Spanish Grand Prix
SAR,31,01:40:03.415,00:01:22.721,MEDIUM,17,Spanish Grand Prix
SAR,32,01:41:25.859,00:01:22.444,MEDIUM,18,Spanish Grand Prix
SAR,33,01:42:48.802,00:01:22.943,MEDIUM,19,Spanish Grand Prix
SAR,34,01:44:14.627,00:01:25.825,MEDIUM,20,Spanish Grand Prix
SAR,36,01:47:15.496,00:01:20.274,HARD,2,Spanish Grand Prix
SAR,37,01:48:35.898,00:01:20.402,HARD,3,Spanish Grand Prix
SAR,38,01:49:56.070,00:01:20.172,HARD,4,Spanish Grand Prix
SAR,39,01:51:16.486,00:01:20.416,HARD,5,Spanish Grand Prix
SAR,40,01:52:36.934,00:01:20.448,HARD,6,Spanish Grand Prix
SAR,41,01:53:57.681,00:01:20.747,HARD,7,Spanish Grand Prix
SAR,42,01:55:20.499,00:01:22.818,HARD,8,Spanish Grand Prix
SAR,43,01:56:42.651,00:01:22.152,HARD,9,Spanish Grand Prix
SAR,44,01:58:05.539,00:01:22.888,HARD,10,Spanish Grand Prix
SAR,45,01:59:26.484,00:01:20.945,HARD,11,Spanish Grand Prix
SAR,46,02:00:47.525,00:01:21.041,HARD,12,Spanish Grand Prix
SAR,47,02:02:09.823,00:01:22.298,HARD,13,Spanish Grand Prix
SAR,48,02:03:30.856,00:01:21.033,HARD,14,Spanish Grand Prix
SAR,49,02:04:51.929,00:01:21.073,HARD,15,Spanish Grand Prix
SAR,50,02:06:12.912,00:01:20.983,HARD,16,Spanish Grand Prix
SAR,51,02:07:34.851,00:01:21.939,HARD,17,Spanish Grand Prix
SAR,52,02:08:55.876,00:01:21.025,HARD,18,Spanish Grand Prix
SAR,53,02:10:16.959,00:01:21.083,HARD,19,Spanish Grand Prix
SAR,54,02:11:38.158,00:01:21.199,HARD,20,Spanish Grand Prix
SAR,55,02:13:00.124,00:01:21.966,HARD,21,Spanish Grand Prix
SAR,56,02:14:22.350,00:01:22.226,HARD,22,Spanish Grand Prix
SAR,57,02:15:45.272,00:01:22.922,HARD,23,Spanish Grand Prix
SAR,58,02:17:06.761,00:01:21.489,HARD,24,Spanish Grand Prix
SAR,59,02:18:28.314,00:01:21.553,HARD,25,Spanish Grand Prix
SAR,60,02:19:52.999,00:01:24.685,HARD,26,Spanish Grand Prix
SAR,61,02:21:14.304,00:01:21.305,HARD,27,Spanish Grand Prix
SAR,62,02:22:35.680,00:01:21.376,HARD,28,Spanish Grand Prix
SAR,63,02:23:57.292,00:01:21.612,HARD,29,Spanish Grand Prix
SAR,64,02:25:22.495,00:01:25.203,HARD,30,Spanish Grand Prix
RUS,1,00:56:45.737,00:01:14.401,MEDIUM,1,Austrian Grand Prix
RUS,2,00:57:56.317,00:01:10.580,MEDIUM,2,Austrian Grand Prix
RUS,3,00:59:06.758,00:01:10.441,MEDIUM,3,Austrian Grand Prix
RUS,4,01:00:17.225,00:01:10.467,MEDIUM,4,Austrian Grand Prix
RUS,5,01:01:27.418,00:01:10.193,MEDIUM,5,Austrian Grand Prix
RUS,6,01:02:38.451,00:01:11.033,MEDIUM,6,Austrian Grand Prix
RUS,7,01:03:49.133,00:01:10.682,MEDIUM,7,Austrian Grand Prix
RUS,8,01:04:59.788,00:01:10.655,MEDIUM,8,Austrian Grand Prix
RUS,9,01:06:10.416,00:01:10.628,MEDIUM,9,Austrian Grand Prix
RUS,10,01:07:21.679,00:01:11.263,MEDIUM,10,Austrian Grand Prix
RUS,11,01:08:32.960,00:01:11.281,MEDIUM,11,Austrian Grand Prix
RUS,12,01:09:44.095,00:01:11.135,MEDIUM,12,Austrian Grand Prix
RUS,13,01:10:55.416,00:01:11.321,MEDIUM,13,Austrian Grand Prix
RUS,14,01:12:06.856,00:01:11.440,MEDIUM,14,Austrian Grand Prix
RUS,15,01:13:18.327,00:01:11.471,MEDIUM,15,Austrian Grand Prix
RUS,16,01:14:29.709,00:01:11.382,MEDIUM,16,Austrian Grand Prix
RUS,17,01:15:41.168,00:01:11.459,MEDIUM,17,Austrian Grand Prix
RUS,18,01:16:52.465,00:01:11.297,MEDIUM,18,Austrian Grand Prix
RUS,19,01:18:04.034,00:01:11.569,MEDIUM,19,Austrian Grand Prix
RUS,20,01:19:15.565,00:01:11.531,MEDIUM,20,Austrian Grand Prix
RUS,21,01:20:27.206,00:01:11.641,MEDIUM,21,Austrian Grand Prix
RUS,22,01:21:42.283,00:01:15.077,MEDIUM,22,Austrian Grand Prix
RUS,24,01:24:18.615,00:01:09.563,MEDIUM,2,Austrian Grand Prix
RUS,25,01:25:28.407,00:01:09.792,MEDIUM,3,Austrian Grand Prix
RUS,26,01:26:38.444,00:01:10.037,MEDIUM,4,Austrian Grand Prix
RUS,27,01:27:48.308,00:01:09.864,MEDIUM,5,Austrian Grand Prix
RUS,28,01:28:58.393,00:01:10.085,MEDIUM,6,Austrian Grand Prix
RUS,29,01:30:08.550,00:01:10.157,MEDIUM,7,Austrian Grand Prix
RUS,30,01:31:18.730,00:01:10.180,MEDIUM,8,Austrian Grand Prix
RUS,31,01:32:28.666,00:01:09.936,MEDIUM,9,Austrian Grand Prix
RUS,32,01:33:38.885,00:01:10.219,MEDIUM,10,Austrian Grand Prix
RUS,33,01:34:48.978,00:01:10.093,MEDIUM,11,Austrian Grand Prix
RUS,34,01:35:59.238,00:01:10.260,MEDIUM,12,Austrian Grand Prix
RUS,35,01:37:09.762,00:01:10.524,MEDIUM,13,Austrian Grand Prix
RUS,36,01:38:20.360,00:01:10.598,MEDIUM,14,Austrian Grand Prix
RUS,37,01:39:30.866,00:01:10.506,MEDIUM,15,Austrian Grand Prix
RUS,38,01:40:41.506,00:01:10.640,MEDIUM,16,Austrian Grand Prix
RUS,39,01:41:52.230,00:01:10.724,MEDIUM,17,Austrian Grand Prix
RUS,40,01:43:02.991,00:01:10.761,MEDIUM,18,Austrian Grand Prix
RUS,41,01:44:14.158,00:01:11.167,MEDIUM,19,Austrian Grand Prix
RUS,42,01:45:24.955,00:01:10.797,MEDIUM,20,Austrian Grand Prix
RUS,43,01:46:35.739,00:01:10.784,MEDIUM,21,Austrian Grand Prix
RUS,44,01:47:47.124,00:01:11.385,MEDIUM,22,Austrian Grand Prix
RUS,45,01:48:58.526,00:01:11.402,MEDIUM,23,Austrian Grand Prix
RUS,46,01:50:14.213,00:01:15.687,MEDIUM,24,Austrian Grand Prix
RUS,48,01:52:49.521,00:01:09.164,HARD,2,Austrian Grand Prix
RUS,49,01:53:58.809,00:01:09.288,HARD,3,Austrian Grand Prix
RUS,50,01:55:08.151,00:01:09.342,HARD,4,Austrian Grand Prix
RUS,51,01:56:17.910,00:01:09.759,HARD,5,Austrian Grand Prix
RUS,52,01:57:27.791,00:01:09.881,HARD,6,Austrian Grand Prix
RUS,53,01:58:37.663,00:01:09.872,HARD,7,Austrian Grand Prix
RUS,54,01:59:48.035,00:01:10.372,HARD,8,Austrian Grand Prix
RUS,55,02:00:57.930,00:01:09.895,HARD,9,Austrian Grand Prix
RUS,56,02:02:07.641,00:01:09.711,HARD,10,Austrian Grand Prix
