Time            ,Driver ,DriverNumber ,LapTime         ,LapNumber ,Stint ,PitOutTime      ,PitInTime       ,Sector1Time     ,Sector2Time     ,Sector3Time     ,Sector1SessionTime ,Sector2SessionTime ,Sector3SessionTime ,SpeedI1 ,SpeedI2 ,SpeedFL ,SpeedST ,IsPersonalBest ,Compound  ,TyreLife ,FreshTyre ,Team              ,LapStartTime    ,LapStartDate            ,TrackStatus ,Position ,Deleted ,DeletedReason                  ,FastF1Generated ,IsAccurate ,LapTimeSeconds ,AirTemp ,Humidity ,Pressure ,Rainfall ,TrackTemp ,WindDirection ,WindSpeed ,EventName          ,Year
00:24:48.158000 ,SIR    ,          35 ,00:02:02.900000 ,      3.0 ,  1.0 ,                ,                ,00:00:46.280000 ,00:00:41.679000 ,00:00:34.941000 ,00:23:31.548000    ,00:24:13.227000    ,00:24:48.168000    ,  187.0 ,  144.0 ,  312.0 ,   97.0 ,True           ,SUPERSOFT ,     2.0 ,True      ,Williams          ,00:22:45.258000 ,2018-09-02 13:17:45.283 ,         41 ,     9.0 ,False   ,                               ,False           ,False      ,       122.9   ,   21.9 ,    65.6 ,   995.3 ,False    ,     30.4 ,          233 ,      2.1 ,Italian Grand Prix ,2018
00:24:49.031000 ,ALO    ,          14 ,00:02:01.731000 ,      3.0 ,  1.0 ,                ,                ,00:00:45.469000 ,00:00:42.917000 ,00:00:33.345000 ,00:23:32.804000    ,00:24:15.721000    ,00:24:49.066000    ,  182.0 ,  144.0 ,  309.0 ,  100.0 ,True           ,SUPERSOFT ,     2.0 ,True      ,McLaren           ,00:22:47.300000 ,2018-09-02 13:17:47.325 ,         41 ,    10.0 ,False   ,                               ,False           ,False      ,       121.731 ,   21.9 ,    65.6 ,   995.3 ,False    ,     30.4 ,          233 ,      2.1 ,Italian Grand Prix ,2018
00:24:49.395000 ,GAS    ,          10 ,00:02:01.011000 ,      3.0 ,  1.0 ,                ,                ,00:00:45.960000 ,00:00:42.015000 ,00:00:33.036000 ,00:23:34.337000    ,00:24:16.352000    ,00:24:49.388000    ,  164.0 ,  123.0 ,  312.0 ,  104.0 ,True           ,SUPERSOFT ,     5.0 ,False     ,Toro Rosso        ,00:22:48.384000 ,2018-09-02 13:17:48.409 ,         41 ,    11.0 ,False   ,                               ,False           ,False      ,       121.011 ,   21.9 ,    65.6 ,   995.3 ,False    ,     30.4 ,          233 ,      2.1 ,Italian Grand Prix ,2018
00:24:50.414000 ,MAG    ,          20 ,00:02:00.736000 ,      3.0 ,  1.0 ,                ,                ,00:00:46.534000 ,00:00:41.270000 ,00:00:32.932000 ,00:23:36.243000    ,00:24:17.513000    ,00:24:50.445000    ,  155.0 ,  157.0 ,  310.0 ,  115.0 ,True           ,SOFT      ,     2.0 ,True      ,Haas F1 Team      ,00:22:49.678000 ,2018-09-02 13:17:49.703 ,         41 ,    12.0 ,False   ,                               ,False           ,False      ,       120.736 ,   21.9 ,    65.6 ,   995.3 ,False    ,     30.4 ,          233 ,      2.1 ,Italian Grand Prix ,2018
00:24:51.188000 ,PER    ,          11 ,00:02:00.366000 ,      3.0 ,  1.0 ,                ,                ,00:00:46.206000 ,00:00:41.504000 ,00:00:32.656000 ,00:23:37.026000    ,00:24:18.530000    ,00:24:51.186000    ,  179.0 ,  157.0 ,  313.0 ,  116.0 ,True           ,SUPERSOFT ,     2.0 ,True      ,Racing Point      ,00:22:50.822000 ,2018-09-02 13:17:50.847 ,         41 ,    13.0 ,False   ,                               ,False           ,False      ,       120.366 ,   21.9 ,    65.6 ,   995.3 ,False    ,     30.4 ,          233 ,      2.1 ,Italian Grand Prix ,2018
00:24:53.457000 ,LEC    ,          16 ,00:02:00.528000 ,      3.0 ,  1.0 ,                ,                ,00:00:45.743000 ,00:00:41.506000 ,00:00:33.279000 ,00:23:38.689000    ,00:24:20.195000    ,00:24:53.474000    ,  214.0 ,  203.0 ,  309.0 ,  119.0 ,True           ,SOFT      ,     2.0 ,True      ,Sauber            ,00:22:52.929000 ,2018-09-02 13:17:52.954 ,         41 ,    14.0 ,False   ,                               ,False           ,False      ,       120.528 ,   21.9 ,    65.6 ,   995.3 ,False    ,     30.4 ,          233 ,      2.1 ,Italian Grand Prix ,2018
00:24:54.170000 ,VAN    ,           2 ,00:01:58.785000 ,      3.0 ,  1.0 ,                ,                ,00:00:44.575000 ,00:00:40.960000 ,00:00:33.250000 ,00:23:39.989000    ,00:24:20.949000    ,00:24:54.199000    ,  219.0 ,  204.0 ,  309.0 ,  128.0 ,True           ,SUPERSOFT ,     2.0 ,True      ,McLaren           ,00:22:55.385000 ,2018-09-02 13:17:55.410 ,         41 ,    15.0 ,False   ,                               ,False           ,False      ,       118.785 ,   21.9 ,    65.6 ,   995.3 ,False    ,     30.4 ,          233 ,      2.1 ,Italian Grand Prix ,2018
00:24:54.945000 ,HUL    ,          27 ,00:01:58.295000 ,      3.0 ,  2.0 ,                ,                ,00:00:44.671000 ,00:00:40.976000 ,00:00:32.648000 ,00:23:41.321000    ,00:24:22.297000    ,00:24:54.945000    ,  140.0 ,  183.0 ,  310.0 ,  127.0 ,True           ,SOFT      ,     2.0 ,True      ,Renault           ,00:22:56.650000 ,2018-09-02 13:17:56.675 ,         41 ,    16.0 ,False   ,                               ,False           ,False      ,       118.295 ,   21.9 ,    65.6 ,   995.3 ,False    ,     30.4 ,          233 ,      2.1 ,Italian Grand Prix ,2018
00:24:55.867000 ,RIC    ,           3 ,00:01:58.235000 ,      3.0 ,  4.0 ,                ,                ,00:00:44.258000 ,00:00:41.785000 ,00:00:32.192000 ,00:23:41.912000    ,00:24:23.697000    ,00:24:55.889000    ,  174.0 ,  210.0 ,  314.0 ,  127.0 ,True           ,SUPERSOFT ,     2.0 ,True      ,Red Bull Racing   ,00:22:57.632000 ,2018-09-02 13:17:57.657 ,         41 ,    17.0 ,False   ,                               ,False           ,False      ,       118.235 ,   21.9 ,    65.6 ,   995.3 ,False    ,     30.4 ,          233 ,      2.1 ,Italian Grand Prix ,2018
00:24:57.878000 ,VET    ,           5 ,00:01:59.157000 ,      3.0 ,  2.0 ,                ,                ,00:00:44.105000 ,00:00:42.359000 ,00:00:32.693000 ,00:23:42.830000    ,00:24:25.189000    ,00:24:57.882000    ,  176.0 ,  219.0 ,  314.0 ,  150.0 ,True           ,SOFT      ,     2.0 ,True      ,Ferrari           ,00:22:58.721000 ,2018-09-02 13:17:58.746 ,         41 ,    18.0 ,False   ,                               ,False           ,False      ,       119.157 ,   21.9 ,    65.9 ,   995.3 ,False    ,     30.5 ,            0 ,      1.3 ,Italian Grand Prix ,2018
00:24:58.726000 ,ERI    ,           9 ,00:01:56.316000 ,      3.0 ,  2.0 ,                ,                ,00:00:42.312000 ,00:00:41.512000 ,00:00:32.492000 ,00:23:44.727000    ,00:24:26.239000    ,00:24:58.731000    ,  124.0 ,  205.0 ,  308.0 ,  166.0 ,True           ,SUPERSOFT ,     2.0 ,True      ,Sauber            ,00:23:02.410000 ,2018-09-02 13:18:02.435 ,         41 ,    19.0 ,False   ,                               ,False           ,False      ,       116.316 ,   21.9 ,    65.9 ,   995.3 ,False    ,     30.5 ,            0 ,      1.3 ,Italian Grand Prix ,2018
00:26:09.619000 ,RAI    ,           7 ,00:01:25.439000 ,      4.0 ,  1.0 ,                ,                ,00:00:27.969000 ,00:00:29.477000 ,00:00:27.993000 ,00:25:12.149000    ,00:25:41.626000    ,00:26:09.619000    ,  327.0 ,  310.0 ,  306.0 ,  324.0 ,True           ,SUPERSOFT ,     5.0 ,False     ,Ferrari           ,00:24:44.180000 ,2018-09-02 13:19:44.205 ,          1 ,     1.0 ,False   ,                               ,False           ,True       ,        85.439 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:10.467000 ,HAM    ,          44 ,00:01:26.009000 ,      4.0 ,  1.0 ,                ,                ,00:00:27.655000 ,00:00:30.086000 ,00:00:28.268000 ,00:25:12.133000    ,00:25:42.219000    ,00:26:10.487000    ,  312.0 ,  328.0 ,  311.0 ,  334.0 ,True           ,SUPERSOFT ,     6.0 ,False     ,Mercedes          ,00:24:44.458000 ,2018-09-02 13:19:44.483 ,          1 ,     2.0 ,False   ,                               ,False           ,True       ,        86.009 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:11.655000 ,VER    ,          33 ,00:01:26.555000 ,      4.0 ,  1.0 ,                ,                ,00:00:28.129000 ,00:00:29.947000 ,00:00:28.479000 ,00:25:13.242000    ,00:25:43.189000    ,00:26:11.668000    ,  312.0 ,  318.0 ,  311.0 ,  341.0 ,True           ,SUPERSOFT ,     6.0 ,False     ,Red Bull Racing   ,00:24:45.100000 ,2018-09-02 13:19:45.125 ,          1 ,     3.0 ,False   ,                               ,False           ,True       ,        86.555 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:12.552000 ,BOT    ,          77 ,00:01:26.776000 ,      4.0 ,  1.0 ,                ,                ,00:00:28.094000 ,00:00:29.720000 ,00:00:28.962000 ,00:25:13.896000    ,00:25:43.616000    ,00:26:12.578000    ,  317.0 ,  330.0 ,  313.0 ,  311.0 ,True           ,SUPERSOFT ,     6.0 ,False     ,Mercedes          ,00:24:45.776000 ,2018-09-02 13:19:45.801 ,          1 ,     4.0 ,False   ,                               ,False           ,True       ,        86.776 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:13.886000 ,GRO    ,           8 ,00:01:27.285000 ,      4.0 ,  1.0 ,                ,                ,00:00:28.553000 ,00:00:29.895000 ,00:00:28.837000 ,00:25:15.190000    ,00:25:45.085000    ,00:26:13.922000    ,  319.0 ,  319.0 ,  307.0 ,  328.0 ,True           ,SUPERSOFT ,     6.0 ,False     ,Haas F1 Team      ,00:24:46.601000 ,2018-09-02 13:19:46.626 ,          1 ,     5.0 ,False   ,                               ,False           ,True       ,        87.285 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:14.404000 ,SAI    ,          55 ,00:01:27.748000 ,      4.0 ,  1.0 ,                ,                ,00:00:28.552000 ,00:00:30.232000 ,00:00:28.964000 ,00:25:15.223000    ,00:25:45.455000    ,00:26:14.419000    ,  329.0 ,  325.0 ,  312.0 ,  327.0 ,True           ,SUPERSOFT ,     6.0 ,False     ,Renault           ,00:24:46.656000 ,2018-09-02 13:19:46.681 ,          1 ,     6.0 ,False   ,                               ,False           ,True       ,        87.748 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:15.155000 ,OCO    ,          31 ,00:01:27.876000 ,      4.0 ,  1.0 ,                ,                ,00:00:28.049000 ,00:00:30.770000 ,00:00:29.057000 ,00:25:15.331000    ,00:25:46.101000    ,00:26:15.158000    ,  316.0 ,  326.0 ,  314.0 ,  313.0 ,True           ,SUPERSOFT ,     6.0 ,False     ,Racing Point      ,00:24:47.279000 ,2018-09-02 13:19:47.304 ,          1 ,     7.0 ,False   ,                               ,False           ,True       ,        87.876 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:15.848000 ,STR    ,          18 ,00:01:28.269000 ,      4.0 ,  1.0 ,                ,                ,00:00:28.410000 ,00:00:30.533000 ,00:00:29.326000 ,00:25:16.015000    ,00:25:46.548000    ,00:26:15.874000    ,  314.0 ,  319.0 ,  308.0 ,  305.0 ,True           ,SUPERSOFT ,     6.0 ,False     ,Williams          ,00:24:47.579000 ,2018-09-02 13:19:47.604 ,          1 ,     8.0 ,False   ,                               ,False           ,True       ,        88.269 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:16.257000 ,SIR    ,          35 ,00:01:28.099000 ,      4.0 ,  1.0 ,                ,                ,00:00:28.272000 ,00:00:30.541000 ,00:00:29.286000 ,00:25:16.440000    ,00:25:46.981000    ,00:26:16.267000    ,  319.0 ,  323.0 ,  312.0 ,  324.0 ,True           ,SUPERSOFT ,     3.0 ,True      ,Williams          ,00:24:48.158000 ,2018-09-02 13:19:48.183 ,          1 ,     9.0 ,False   ,                               ,False           ,True       ,        88.099 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:17.848000 ,ALO    ,          14 ,00:01:28.817000 ,      4.0 ,  1.0 ,                ,                ,00:00:29.698000 ,00:00:30.253000 ,00:00:28.866000 ,00:25:18.764000    ,00:25:49.017000    ,00:26:17.883000    ,  316.0 ,  316.0 ,  307.0 ,  320.0 ,True           ,SUPERSOFT ,     3.0 ,True      ,McLaren           ,00:24:49.031000 ,2018-09-02 13:19:49.056 ,          1 ,    10.0 ,False   ,                               ,False           ,True       ,        88.817 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:18.561000 ,GAS    ,          10 ,00:01:29.166000 ,      4.0 ,  1.0 ,                ,                ,00:00:29.369000 ,00:00:30.811000 ,00:00:28.986000 ,00:25:18.757000    ,00:25:49.568000    ,00:26:18.554000    ,  318.0 ,  328.0 ,  309.0 ,  346.0 ,True           ,SUPERSOFT ,     6.0 ,False     ,Toro Rosso        ,00:24:49.395000 ,2018-09-02 13:19:49.420 ,          1 ,    11.0 ,False   ,                               ,False           ,True       ,        89.166 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:19.187000 ,PER    ,          11 ,00:01:27.999000 ,      4.0 ,  1.0 ,                ,                ,00:00:27.811000 ,00:00:31.263000 ,00:00:28.925000 ,00:25:18.997000    ,00:25:50.260000    ,00:26:19.185000    ,  331.0 ,  334.0 ,  315.0 ,  333.0 ,True           ,SUPERSOFT ,     3.0 ,True      ,Racing Point      ,00:24:51.188000 ,2018-09-02 13:19:51.213 ,          1 ,    12.0 ,False   ,                               ,False           ,True       ,        87.999 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:20.872000 ,LEC    ,          16 ,00:01:27.415000 ,      4.0 ,  1.0 ,                ,                ,00:00:28.087000 ,00:00:29.723000 ,00:00:29.605000 ,00:25:21.561000    ,00:25:51.284000    ,00:26:20.889000    ,  310.0 ,  333.0 ,  306.0 ,  334.0 ,True           ,SOFT      ,     3.0 ,True      ,Sauber            ,00:24:53.457000 ,2018-09-02 13:19:53.482 ,          1 ,    13.0 ,False   ,                               ,False           ,True       ,        87.415 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:21.931000 ,VAN    ,           2 ,00:01:27.761000 ,      4.0 ,  1.0 ,                ,                ,00:00:28.214000 ,00:00:29.783000 ,00:00:29.764000 ,00:25:22.413000    ,00:25:52.196000    ,00:26:21.960000    ,  315.0 ,  322.0 ,  306.0 ,  324.0 ,True           ,SUPERSOFT ,     3.0 ,True      ,McLaren           ,00:24:54.170000 ,2018-09-02 13:19:54.195 ,          1 ,    14.0 ,False   ,                               ,False           ,True       ,        87.761 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:21.985000 ,HUL    ,          27 ,00:01:27.040000 ,      4.0 ,  2.0 ,                ,                ,00:00:28.031000 ,00:00:29.832000 ,00:00:29.177000 ,00:25:22.976000    ,00:25:52.808000    ,00:26:21.985000    ,  320.0 ,  327.0 ,  305.0 ,  322.0 ,True           ,SOFT      ,     3.0 ,True      ,Renault           ,00:24:54.945000 ,2018-09-02 13:19:54.970 ,          1 ,    15.0 ,False   ,                               ,False           ,True       ,        87.04  ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:22.691000 ,RIC    ,           3 ,00:01:26.824000 ,      4.0 ,  4.0 ,                ,                ,00:00:27.958000 ,00:00:29.719000 ,00:00:29.147000 ,00:25:23.847000    ,00:25:53.566000    ,00:26:22.713000    ,  319.0 ,  326.0 ,  315.0 ,  330.0 ,True           ,SUPERSOFT ,     3.0 ,True      ,Red Bull Racing   ,00:24:55.867000 ,2018-09-02 13:19:55.892 ,          1 ,    16.0 ,False   ,                               ,False           ,True       ,        86.824 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:23.320000 ,VET    ,           5 ,00:01:25.442000 ,      4.0 ,  2.0 ,                ,                ,00:00:27.568000 ,00:00:29.324000 ,00:00:28.550000 ,00:25:25.450000    ,00:25:54.774000    ,00:26:23.324000    ,  320.0 ,  330.0 ,  319.0 ,  334.0 ,True           ,SOFT      ,     3.0 ,True      ,Ferrari           ,00:24:57.878000 ,2018-09-02 13:19:57.903 ,          1 ,    17.0 ,False   ,                               ,False           ,True       ,        85.442 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:25.815000 ,ERI    ,           9 ,00:01:27.089000 ,      4.0 ,  2.0 ,                ,                ,00:00:28.246000 ,00:00:30.012000 ,00:00:28.831000 ,00:25:26.977000    ,00:25:56.989000    ,00:26:25.820000    ,  315.0 ,  321.0 ,  306.0 ,  327.0 ,True           ,SUPERSOFT ,     3.0 ,True      ,Sauber            ,00:24:58.726000 ,2018-09-02 13:19:58.751 ,          1 ,    18.0 ,False   ,                               ,False           ,True       ,        87.089 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:26:26.883000 ,MAG    ,          20 ,00:01:36.469000 ,      4.0 ,  1.0 ,                ,00:26:23.068000 ,00:00:28.460000 ,00:00:32.261000 ,00:00:35.748000 ,00:25:18.905000    ,00:25:51.166000    ,00:26:26.914000    ,  309.0 ,  320.0 ,        ,  329.0 ,False          ,SOFT      ,     3.0 ,True      ,Haas F1 Team      ,00:24:50.414000 ,2018-09-02 13:19:50.439 ,          1 ,    19.0 ,False   ,                               ,False           ,False      ,        96.469 ,   22.0 ,    64.7 ,   995.3 ,False    ,     30.6 ,           73 ,      1.8 ,Italian Grand Prix ,2018
00:27:34.490000 ,RAI    ,           7 ,00:01:24.871000 ,      5.0 ,  1.0 ,                ,                ,00:00:27.967000 ,00:00:28.948000 ,00:00:27.956000 ,00:26:37.586000    ,00:27:06.534000    ,00:27:34.490000    ,  304.0 ,  310.0 ,  305.0 ,  314.0 ,True           ,SUPERSOFT ,     6.0 ,False     ,Ferrari           ,00:26:09.619000 ,2018-09-02 13:21:09.644 ,          1 ,     1.0 ,False   ,                               ,False           ,True       ,        84.871 ,   22.2 ,    64.3 ,   995.3 ,False    ,     30.9 ,          251 ,      0.8 ,Italian Grand Prix ,2018
