Driver,LapNumber,LapTime,Compound,TyreLife,Circuit
PER,21.0,0 days 00:01:38.109000,MEDIUM,4.0,Las Vegas Grand Prix
PER,22.0,0 days 00:01:38.112000,MEDIUM,5.0,Las Vegas Grand Prix
PER,23.0,0 days 00:01:38.007000,MEDIUM,6.0,Las Vegas Grand Prix
PER,24.0,0 days 00:01:38.326000,MEDIUM,7.0,Las Vegas Grand Prix
PER,25.0,0 days 00:01:38.100000,MEDIUM,8.0,Las Vegas Grand Prix
PER,26.0,0 days 00:01:37.931000,MEDIUM,9.0,Las Vegas Grand Prix
PER,27.0,0 days 00:01:38.360000,MEDIUM,10.0,Las Vegas Grand Prix
PER,28.0,0 days 00:01:37.997000,MEDIUM,11.0,Las Vegas Grand Prix
PER,29.0,0 days 00:01:37.883000,MEDIUM,12.0,Las Vegas Grand Prix
PER,30.0,0 days 00:01:38.317000,MEDIUM,13.0,Las Vegas Grand Prix
PER,31.0,0 days 00:01:39.896000,MEDIUM,14.0,Las Vegas Grand Prix
PER,32.0,0 days 00:01:43.652000,MEDIUM,15.0,Las Vegas Grand Prix
PER,34.0,0 days 00:01:37.262000,HARD,2.0,Las Vegas Grand Prix
PER,35.0,0 days 00:01:37.112000,HARD,3.0,Las Vegas Grand Prix
PER,36.0,0 days 00:01:36.983000,HARD,4.0,Las Vegas Grand Prix
PER,37.0,0 days 00:01:38.607000,HARD,5.0,Las Vegas Grand Prix
PER,38.0,0 days 00:01:37.542000,HARD,6.0,Las Vegas Grand Prix
PER,39.0,0 days 00:01:38.613000,HARD,7.0,Las Vegas Grand Prix
PER,40.0,0 days 00:01:37.536000,HARD,8.0,Las Vegas Grand Prix
PER,41.0,0 days 00:01:36.579000,HARD,9.0,Las Vegas Grand Prix
PER,42.0,0 days 00:01:36.326000,HARD,10.0,Las Vegas Grand Prix
PER,43.0,0 days 00:01:36.491000,HARD,11.0,Las Vegas Grand Prix
PER,44.0,0 days 00:01:37.037000,HARD,12.0,Las Vegas Grand Prix
PER,45.0,0 days 00:01:37.396000,HARD,13.0,Las Vegas Grand Prix
PER,46.0,0 days 00:01:36.950000,HARD,14.0,Las Vegas Grand Prix
PER,47.0,0 days 00:01:36.473000,HARD,15.0,Las Vegas Grand Prix
PER,48.0,0 days 00:01:36.716000,HARD,16.0,Las Vegas Grand Prix
PER,49.0,0 days 00:01:36.939000,HARD,17.0,Las Vegas Grand Prix
PER,50.0,0 days 00:01:38.017000,HARD,18.0,Las Vegas Grand Prix
ALO,2.0,0 days 00:01:40.592000,SOFT,2.0,Las Vegas Grand Prix
ALO,3.0,0 days 00:01:40.165000,SOFT,3.0,Las Vegas Grand Prix
ALO,4.0,0 days 00:01:45.129000,SOFT,4.0,Las Vegas Grand Prix
ALO,6.0,0 days 00:01:39.777000,HARD,3.0,Las Vegas Grand Prix
ALO,7.0,0 days 00:01:39.233000,HARD,4.0,Las Vegas Grand Prix
ALO,8.0,0 days 00:01:39.614000,HARD,5.0,Las Vegas Grand Prix
ALO,9.0,0 days 00:01:39.125000,HARD,6.0,Las Vegas Grand Prix
ALO,10.0,0 days 00:01:38.935000,HARD,7.0,Las Vegas Grand Prix
ALO,11.0,0 days 00:01:38.578000,HARD,8.0,Las Vegas Grand Prix
ALO,12.0,0 days 00:01:38.615000,HARD,9.0,Las Vegas Grand Prix
ALO,13.0,0 days 00:01:38.437000,HARD,10.0,Las Vegas Grand Prix
ALO,14.0,0 days 00:01:39.368000,HARD,11.0,Las Vegas Grand Prix
ALO,15.0,0 days 00:01:42.232000,HARD,12.0,Las Vegas Grand Prix
ALO,16.0,0 days 00:01:41.595000,HARD,13.0,Las Vegas Grand Prix
ALO,17.0,0 days 00:01:40.366000,HARD,14.0,Las Vegas Grand Prix
ALO,18.0,0 days 00:01:39.432000,HARD,15.0,Las Vegas Grand Prix
ALO,19.0,0 days 00:01:39.761000,HARD,16.0,Las Vegas Grand Prix
ALO,20.0,0 days 00:01:38.612000,HARD,17.0,Las Vegas Grand Prix
ALO,21.0,0 days 00:01:38.989000,HARD,18.0,Las Vegas Grand Prix
ALO,22.0,0 days 00:01:39.515000,HARD,19.0,Las Vegas Grand Prix
ALO,23.0,0 days 00:01:41.065000,HARD,20.0,Las Vegas Grand Prix
ALO,24.0,0 days 00:01:44.985000,HARD,21.0,Las Vegas Grand Prix
ALO,26.0,0 days 00:01:37.924000,HARD,3.0,Las Vegas Grand Prix
ALO,27.0,0 days 00:01:38.422000,HARD,4.0,Las Vegas Grand Prix
ALO,28.0,0 days 00:01:38.655000,HARD,5.0,Las Vegas Grand Prix
ALO,29.0,0 days 00:01:38.034000,HARD,6.0,Las Vegas Grand Prix
ALO,30.0,0 days 00:01:37.818000,HARD,7.0,Las Vegas Grand Prix
ALO,31.0,0 days 00:01:38.053000,HARD,8.0,Las Vegas Grand Prix
ALO,32.0,0 days 00:01:37.531000,HARD,9.0,Las Vegas Grand Prix
ALO,33.0,0 days 00:01:37.634000,HARD,10.0,Las Vegas Grand Prix
ALO,34.0,0 days 00:01:37.932000,HARD,11.0,Las Vegas Grand Prix
ALO,35.0,0 days 00:01:37.883000,HARD,12.0,Las Vegas Grand Prix
ALO,36.0,0 days 00:01:38.853000,HARD,13.0,Las Vegas Grand Prix
ALO,37.0,0 days 00:01:37.820000,HARD,14.0,Las Vegas Grand Prix
ALO,38.0,0 days 00:01:37.565000,HARD,15.0,Las Vegas Grand Prix
ALO,39.0,0 days 00:01:36.553000,HARD,16.0,Las Vegas Grand Prix
ALO,40.0,0 days 00:01:37.174000,HARD,17.0,Las Vegas Grand Prix
ALO,41.0,0 days 00:01:37.681000,HARD,18.0,Las Vegas Grand Prix
ALO,42.0,0 days 00:01:38.078000,HARD,19.0,Las Vegas Grand Prix
ALO,43.0,0 days 00:01:37.775000,HARD,20.0,Las Vegas Grand Prix
ALO,44.0,0 days 00:01:37.754000,HARD,21.0,Las Vegas Grand Prix
ALO,45.0,0 days 00:01:38.527000,HARD,22.0,Las Vegas Grand Prix
ALO,46.0,0 days 00:01:38.513000,HARD,23.0,Las Vegas Grand Prix
ALO,47.0,0 days 00:01:38.136000,HARD,24.0,Las Vegas Grand Prix
ALO,48.0,0 days 00:01:38.338000,HARD,25.0,Las Vegas Grand Prix
ALO,49.0,0 days 00:01:37.904000,HARD,26.0,Las Vegas Grand Prix
ALO,50.0,0 days 00:01:37.980000,HARD,27.0,Las Vegas Grand Prix
MAG,2.0,0 days 00:01:42.380000,MEDIUM,2.0,Las Vegas Grand Prix
MAG,3.0,0 days 00:01:40.169000,MEDIUM,3.0,Las Vegas Grand Prix
MAG,4.0,0 days 00:01:40.422000,MEDIUM,4.0,Las Vegas Grand Prix
MAG,5.0,0 days 00:01:39.314000,MEDIUM,5.0,Las Vegas Grand Prix
MAG,6.0,0 days 00:01:38.923000,MEDIUM,6.0,Las Vegas Grand Prix
MAG,7.0,0 days 00:01:40.623000,MEDIUM,7.0,Las Vegas Grand Prix
MAG,8.0,0 days 00:01:39.595000,MEDIUM,8.0,Las Vegas Grand Prix
MAG,9.0,0 days 00:01:40.151000,MEDIUM,9.0,Las Vegas Grand Prix
MAG,10.0,0 days 00:01:41.368000,MEDIUM,10.0,Las Vegas Grand Prix
MAG,11.0,0 days 00:01:41.267000,MEDIUM,11.0,Las Vegas Grand Prix
MAG,12.0,0 days 00:01:41.935000,MEDIUM,12.0,Las Vegas Grand Prix
MAG,13.0,0 days 00:01:42.195000,MEDIUM,13.0,Las Vegas Grand Prix
MAG,14.0,0 days 00:01:42.439000,MEDIUM,14.0,Las Vegas Grand Prix
MAG,15.0,0 days 00:01:41.962000,MEDIUM,15.0,Las Vegas Grand Prix
MAG,16.0,0 days 00:01:41.850000,MEDIUM,16.0,Las Vegas Grand Prix
MAG,19.0,0 days 00:01:39.918000,HARD,2.0,Las Vegas Grand Prix
MAG,20.0,0 days 00:01:39.233000,HARD,3.0,Las Vegas Grand Prix
MAG,21.0,0 days 00:01:39.503000,HARD,4.0,Las Vegas Grand Prix
MAG,22.0,0 days 00:01:39.030000,HARD,5.0,Las Vegas Grand Prix
MAG,23.0,0 days 00:01:39.182000,HARD,6.0,Las Vegas Grand Prix
MAG,24.0,0 days 00:01:38.696000,HARD,7.0,Las Vegas Grand Prix
MAG,25.0,0 days 00:01:39.087000,HARD,8.0,Las Vegas Grand Prix
MAG,26.0,0 days 00:01:38.295000,HARD,9.0,Las Vegas Grand Prix
MAG,27.0,0 days 00:01:39.412000,HARD,10.0,Las Vegas Grand Prix
MAG,28.0,0 days 00:01:38.627000,HARD,11.0,Las Vegas Grand Prix
MAG,29.0,0 days 00:01:38.430000,HARD,12.0,Las Vegas Grand Prix
MAG,30.0,0 days 00:01:38.261000,HARD,13.0,Las Vegas Grand Prix
MAG,31.0,0 days 00:01:38.073000,HARD,14.0,Las Vegas Grand Prix
MAG,32.0,0 days 00:01:37.948000,HARD,15.0,Las Vegas Grand Prix
MAG,33.0,0 days 00:01:37.731000,HARD,16.0,Las Vegas Grand Prix
MAG,34.0,0 days 00:01:37.680000,HARD,17.0,Las Vegas Grand Prix
MAG,35.0,0 days 00:01:37.371000,HARD,18.0,Las Vegas Grand Prix
MAG,36.0,0 days 00:01:38.043000,HARD,19.0,Las Vegas Grand Prix
MAG,37.0,0 days 00:01:40.547000,HARD,20.0,Las Vegas Grand Prix
MAG,38.0,0 days 00:01:39.440000,HARD,21.0,Las Vegas Grand Prix
MAG,39.0,0 days 00:01:37.857000,HARD,22.0,Las Vegas Grand Prix
MAG,40.0,0 days 00:01:37.831000,HARD,23.0,Las Vegas Grand Prix
MAG,41.0,0 days 00:01:37.945000,HARD,24.0,Las Vegas Grand Prix
MAG,42.0,0 days 00:01:37.555000,HARD,25.0,Las Vegas Grand Prix
MAG,43.0,0 days 00:01:37.881000,HARD,26.0,Las Vegas Grand Prix
MAG,44.0,0 days 00:01:37.784000,HARD,27.0,Las Vegas Grand Prix
MAG,45.0,0 days 00:01:37.471000,HARD,28.0,Las Vegas Grand Prix
MAG,46.0,0 days 00:01:37.228000,HARD,29.0,Las Vegas Grand Prix
MAG,47.0,0 days 00:01:36.775000,HARD,30.0,Las Vegas Grand Prix
MAG,48.0,0 days 00:01:36.816000,HARD,31.0,Las Vegas Grand Prix
MAG,49.0,0 days 00:01:36.557000,HARD,32.0,Las Vegas Grand Prix
MAG,50.0,0 days 00:01:37.305000,HARD,33.0,Las Vegas Grand Prix
ZHO,2.0,0 days 00:01:40.366000,MEDIUM,3.0,Las Vegas Grand Prix
ZHO,3.0,0 days 00:01:39.399000,MEDIUM,4.0,Las Vegas Grand Prix
ZHO,4.0,0 days 00:01:39.307000,MEDIUM,5.0,Las Vegas Grand Prix
ZHO,5.0,0 days 00:01:39.398000,MEDIUM,6.0,Las Vegas Grand Prix
ZHO,6.0,0 days 00:01:39.769000,MEDIUM,7.0,Las Vegas Grand Prix
ZHO,7.0,0 days 00:01:39.911000,MEDIUM,8.0,Las Vegas Grand Prix
ZHO,8.0,0 days 00:01:40.168000,MEDIUM,9.0,Las Vegas Grand Prix
ZHO,9.0,0 days 00:01:40.819000,MEDIUM,10.0,Las Vegas Grand Prix
ZHO,10.0,0 days 00:01:41.281000,MEDIUM,11.0,Las Vegas Grand Prix
ZHO,13.0,0 days 00:01:39.928000,HARD,3.0,Las Vegas Grand Prix
ZHO,14.0,0 days 00:01:39.349000,HARD,4.0,Las Vegas Grand Prix
ZHO,15.0,0 days 00:01:38.978000,HARD,5.0,Las Vegas Grand Prix
ZHO,16.0,0 days 00:01:39.212000,HARD,6.0,Las Vegas Grand Prix
ZHO,17.0,0 days 00:01:39.144000,HARD,7.0,Las Vegas Grand Prix
ZHO,18.0,0 days 00:01:38.902000,HARD,8.0,Las Vegas Grand Prix
ZHO,19.0,0 days 00:01:38.981000,HARD,9.0,Las Vegas Grand Prix
ZHO,20.0,0 days 00:01:38.775000,HARD,10.0,Las Vegas Grand Prix
ZHO,21.0,0 days 00:01:38.846000,HARD,11.0,Las Vegas Grand Prix
ZHO,22.0,0 days 00:01:38.846000,HARD,12.0,Las Vegas Grand Prix
ZHO,23.0,0 days 00:01:39.691000,HARD,13.0,Las Vegas Grand Prix
ZHO,24.0,0 days 00:01:39.382000,HARD,14.0,Las Vegas Grand Prix
ZHO,25.0,0 days 00:01:39.800000,HARD,15.0,Las Vegas Grand Prix
ZHO,26.0,0 days 00:01:40.098000,HARD,16.0,Las Vegas Grand Prix
ZHO,27.0,0 days 00:01:39.643000,HARD,17.0,Las Vegas Grand Prix
ZHO,28.0,0 days 00:01:39.644000,HARD,18.0,Las Vegas Grand Prix
ZHO,29.0,0 days 00:01:39.313000,HARD,19.0,Las Vegas Grand Prix
ZHO,30.0,0 days 00:01:39.663000,HARD,20.0,Las Vegas Grand Prix
ZHO,31.0,0 days 00:01:39.674000,HARD,21.0,Las Vegas Grand Prix
ZHO,32.0,0 days 00:01:40.016000,HARD,22.0,Las Vegas Grand Prix
ZHO,33.0,0 days 00:01:39.448000,HARD,23.0,Las Vegas Grand Prix
ZHO,34.0,0 days 00:01:44.144000,HARD,24.0,Las Vegas Grand Prix
ZHO,36.0,0 days 00:01:37.950000,HARD,2.0,Las Vegas Grand Prix
ZHO,37.0,0 days 00:01:37.553000,HARD,3.0,Las Vegas Grand Prix
ZHO,38.0,0 days 00:01:37.515000,HARD,4.0,Las Vegas Grand Prix
ZHO,39.0,0 days 00:01:37.189000,HARD,5.0,Las Vegas Grand Prix
ZHO,40.0,0 days 00:01:36.913000,HARD,6.0,Las Vegas Grand Prix
ZHO,41.0,0 days 00:01:37.003000,HARD,7.0,Las Vegas Grand Prix
ZHO,42.0,0 days 00:01:37.183000,HARD,8.0,Las Vegas Grand Prix
ZHO,43.0,0 days 00:01:36.766000,HARD,9.0,Las Vegas Grand Prix
ZHO,44.0,0 days 00:01:37.082000,HARD,10.0,Las Vegas Grand Prix
ZHO,45.0,0 days 00:01:36.542000,HARD,11.0,Las Vegas Grand Prix
ZHO,46.0,0 days 00:01:36.324000,HARD,12.0,Las Vegas Grand Prix
ZHO,47.0,0 days 00:01:36.360000,HARD,13.0,Las Vegas Grand Prix
ZHO,48.0,0 days 00:01:36.609000,HARD,14.0,Las Vegas Grand Prix
ZHO,49.0,0 days 00:01:36.975000,HARD,15.0,Las Vegas Grand Prix
ZHO,50.0,0 days 00:01:38.399000,HARD,16.0,Las Vegas Grand Prix
COL,2.0,0 days 00:01:42.181000,HARD,2.0,Las Vegas Grand Prix
COL,3.0,0 days 00:01:41.198000,HARD,3.0,Las Vegas Grand Prix
COL,4.0,0 days 00:01:39.852000,HARD,4.0,Las Vegas Grand Prix
COL,5.0,0 days 00:01:39.837000,HARD,5.0,Las Vegas Grand Prix
COL,6.0,0 days 00:01:39.204000,HARD,6.0,Las Vegas Grand Prix
COL,7.0,0 days 00:01:40.570000,HARD,7.0,Las Vegas Grand Prix
COL,8.0,0 days 00:01:39.397000,HARD,8.0,Las Vegas Grand Prix
COL,9.0,0 days 00:01:39.574000,HARD,9.0,Las Vegas Grand Prix
COL,10.0,0 days 00:01:39.335000,HARD,10.0,Las Vegas Grand Prix
COL,11.0,0 days 00:01:40.973000,HARD,11.0,Las Vegas Grand Prix
COL,12.0,0 days 00:01:42.436000,HARD,12.0,Las Vegas Grand Prix
COL,13.0,0 days 00:01:42.309000,HARD,13.0,Las Vegas Grand Prix
COL,14.0,0 days 00:01:42.135000,HARD,14.0,Las Vegas Grand Prix
COL,15.0,0 days 00:01:42.397000,HARD,15.0,Las Vegas Grand Prix
COL,16.0,0 days 00:01:46.201000,HARD,16.0,Las Vegas Grand Prix
COL,18.0,0 days 00:01:39.217000,MEDIUM,2.0,Las Vegas Grand Prix
COL,19.0,0 days 00:01:38.805000,MEDIUM,3.0,Las Vegas Grand Prix
COL,20.0,0 days 00:01:38.316000,MEDIUM,4.0,Las Vegas Grand Prix
COL,21.0,0 days 00:01:37.978000,MEDIUM,5.0,Las Vegas Grand Prix
COL,22.0,0 days 00:01:38.175000,MEDIUM,6.0,Las Vegas Grand Prix
COL,23.0,0 days 00:01:38.095000,MEDIUM,7.0,Las Vegas Grand Prix
COL,24.0,0 days 00:01:37.947000,MEDIUM,8.0,Las Vegas Grand Prix
COL,25.0,0 days 00:01:37.866000,MEDIUM,9.0,Las Vegas Grand Prix
COL,26.0,0 days 00:01:42.724000,MEDIUM,10.0,Las Vegas Grand Prix
COL,28.0,0 days 00:01:37.959000,HARD,2.0,Las Vegas Grand Prix
COL,29.0,0 days 00:01:38.333000,HARD,3.0,Las Vegas Grand Prix
COL,30.0,0 days 00:01:38.219000,HARD,4.0,Las Vegas Grand Prix
COL,31.0,0 days 00:01:38.367000,HARD,5.0,Las Vegas Grand Prix
COL,32.0,0 days 00:01:38.901000,HARD,6.0,Las Vegas Grand Prix
COL,33.0,0 days 00:01:37.890000,HARD,7.0,Las Vegas Grand Prix
COL,34.0,0 days 00:01:37.419000,HARD,8.0,Las Vegas Grand Prix
COL,35.0,0 days 00:01:36.981000,HARD,9.0,Las Vegas Grand Prix
COL,36.0,0 days 00:01:37.374000,HARD,10.0,Las Vegas Grand Prix
COL,37.0,0 days 00:01:36.867000,HARD,11.0,Las Vegas Grand Prix
COL,38.0,0 days 00:01:38.550000,HARD,12.0,Las Vegas Grand Prix
COL,39.0,0 days 00:01:37.974000,HARD,13.0,Las Vegas Grand Prix
COL,40.0,0 days 00:01:38.569000,HARD,14.0,Las Vegas Grand Prix
COL,41.0,0 days 00:01:38.474000,HARD,15.0,Las Vegas Grand Prix
COL,42.0,0 days 00:01:37.187000,HARD,16.0,Las Vegas Grand Prix
COL,43.0,0 days 00:01:36.929000,HARD,17.0,Las Vegas Grand Prix
COL,44.0,0 days 00:01:37.774000,HARD,18.0,Las Vegas Grand Prix
COL,45.0,0 days 00:01:38.056000,HARD,19.0,Las Vegas Grand Prix
COL,46.0,0 days 00:01:38.007000,HARD,20.0,Las Vegas Grand Prix
COL,47.0,0 days 00:01:37.018000,HARD,21.0,Las Vegas Grand Prix
COL,48.0,0 days 00:01:37.020000,HARD,22.0,Las Vegas Grand Prix
COL,49.0,0 days 00:01:37.239000,HARD,23.0,Las Vegas Grand Prix
COL,50.0,0 days 00:01:39.731000,HARD,24.0,Las Vegas Grand Prix
STR,2.0,0 days 00:01:42.752000,MEDIUM,3.0,Las Vegas Grand Prix
STR,3.0,0 days 00:01:40.483000,MEDIUM,4.0,Las Vegas Grand Prix
STR,4.0,0 days 00:01:40.502000,MEDIUM,5.0,Las Vegas Grand Prix
STR,5.0,0 days 00:01:39.447000,MEDIUM,6.0,Las Vegas Grand Prix
STR,6.0,0 days 00:01:39.006000,MEDIUM,7.0,Las Vegas Grand Prix
STR,7.0,0 days 00:01:39.302000,MEDIUM,8.0,Las Vegas Grand Prix
STR,8.0,0 days 00:01:40.168000,MEDIUM,9.0,Las Vegas Grand Prix
STR,9.0,0 days 00:01:45.282000,MEDIUM,10.0,Las Vegas Grand Prix
STR,11.0,0 days 00:01:38.691000,HARD,3.0,Las Vegas Grand Prix
STR,12.0,0 days 00:01:39.976000,HARD,4.0,Las Vegas Grand Prix
STR,13.0,0 days 00:01:39.890000,HARD,5.0,Las Vegas Grand Prix
STR,14.0,0 days 00:01:39.287000,HARD,6.0,Las Vegas Grand Prix
STR,15.0,0 days 00:01:38.708000,HARD,7.0,Las Vegas Grand Prix
STR,16.0,0 days 00:01:39.039000,HARD,8.0,Las Vegas Grand Prix
STR,17.0,0 days 00:01:38.598000,HARD,9.0,Las Vegas Grand Prix
STR,18.0,0 days 00:01:38.688000,HARD,10.0,Las Vegas Grand Prix
STR,19.0,0 days 00:01:38.562000,HARD,11.0,Las Vegas Grand Prix
STR,20.0,0 days 00:01:38.424000,HARD,12.0,Las Vegas Grand Prix
STR,21.0,0 days 00:01:38.452000,HARD,13.0,Las Vegas Grand Prix
STR,22.0,0 days 00:01:38.545000,HARD,14.0,Las Vegas Grand Prix
STR,23.0,0 days 00:01:38.614000,HARD,15.0,Las Vegas Grand Prix
STR,24.0,0 days 00:01:38.531000,HARD,16.0,Las Vegas Grand Prix
STR,25.0,0 days 00:01:39.488000,HARD,17.0,Las Vegas Grand Prix
STR,26.0,0 days 00:01:39.384000,HARD,18.0,Las Vegas Grand Prix
STR,27.0,0 days 00:01:39.778000,HARD,19.0,Las Vegas Grand Prix
STR,28.0,0 days 00:01:46.525000,HARD,20.0,Las Vegas Grand Prix
STR,30.0,0 days 00:01:38.748000,HARD,3.0,Las Vegas Grand Prix
STR,31.0,0 days 00:01:38.352000,HARD,4.0,Las Vegas Grand Prix
STR,32.0,0 days 00:01:37.893000,HARD,5.0,Las Vegas Grand Prix
STR,33.0,0 days 00:01:37.918000,HARD,6.0,Las Vegas Grand Prix
STR,34.0,0 days 00:01:37.828000,HARD,7.0,Las Vegas Grand Prix
STR,35.0,0 days 00:01:39.434000,HARD,8.0,Las Vegas Grand Prix
STR,36.0,0 days 00:01:38.606000,HARD,9.0,Las Vegas Grand Prix
STR,37.0,0 days 00:01:37.702000,HARD,10.0,Las Vegas Grand Prix
STR,38.0,0 days 00:01:37.955000,HARD,11.0,Las Vegas Grand Prix
STR,39.0,0 days 00:01:38.027000,HARD,12.0,Las Vegas Grand Prix
STR,40.0,0 days 00:01:37.473000,HARD,13.0,Las Vegas Grand Prix
STR,41.0,0 days 00:01:37.470000,HARD,14.0,Las Vegas Grand Prix
STR,42.0,0 days 00:01:37.370000,HARD,15.0,Las Vegas Grand Prix
STR,43.0,0 days 00:01:37.179000,HARD,16.0,Las Vegas Grand Prix
STR,44.0,0 days 00:01:38.920000,HARD,17.0,Las Vegas Grand Prix
STR,45.0,0 days 00:01:37.641000,HARD,18.0,Las Vegas Grand Prix
STR,46.0,0 days 00:01:37.313000,HARD,19.0,Las Vegas Grand Prix
STR,47.0,0 days 00:01:37.239000,HARD,20.0,Las Vegas Grand Prix
STR,48.0,0 days 00:01:37.388000,HARD,21.0,Las Vegas Grand Prix
STR,49.0,0 days 00:01:37.451000,HARD,22.0,Las Vegas Grand Prix
STR,50.0,0 days 00:01:37.939000,HARD,23.0,Las Vegas Grand Prix
LAW,2.0,0 days 00:01:40.447000,MEDIUM,2.0,Las Vegas Grand Prix
LAW,3.0,0 days 00:01:39.729000,MEDIUM,3.0,Las Vegas Grand Prix
LAW,4.0,0 days 00:01:39.839000,MEDIUM,4.0,Las Vegas Grand Prix
LAW,5.0,0 days 00:01:39.698000,MEDIUM,5.0,Las Vegas Grand Prix
LAW,6.0,0 days 00:01:39.710000,MEDIUM,6.0,Las Vegas Grand Prix
LAW,7.0,0 days 00:01:39.404000,MEDIUM,7.0,Las Vegas Grand Prix
LAW,8.0,0 days 00:01:40.095000,MEDIUM,8.0,Las Vegas Grand Prix
LAW,9.0,0 days 00:01:41.469000,MEDIUM,9.0,Las Vegas Grand Prix
LAW,10.0,0 days 00:01:40.967000,MEDIUM,10.0,Las Vegas Grand Prix
LAW,13.0,0 days 00:01:40.237000,HARD,3.0,Las Vegas Grand Prix
LAW,14.0,0 days 00:01:39.219000,HARD,4.0,Las Vegas Grand Prix
LAW,15.0,0 days 00:01:38.988000,HARD,5.0,Las Vegas Grand Prix
LAW,16.0,0 days 00:01:38.939000,HARD,6.0,Las Vegas Grand Prix
LAW,17.0,0 days 00:01:39.249000,HARD,7.0,Las Vegas Grand Prix
LAW,18.0,0 days 00:01:39.416000,HARD,8.0,Las Vegas Grand Prix
LAW,19.0,0 days 00:01:39.226000,HARD,9.0,Las Vegas Grand Prix
LAW,20.0,0 days 00:01:39.385000,HARD,10.0,Las Vegas Grand Prix
LAW,21.0,0 days 00:01:39.297000,HARD,11.0,Las Vegas Grand Prix
LAW,22.0,0 days 00:01:39.694000,HARD,12.0,Las Vegas Grand Prix
LAW,23.0,0 days 00:01:39.040000,HARD,13.0,Las Vegas Grand Prix
LAW,24.0,0 days 00:01:39.658000,HARD,14.0,Las Vegas Grand Prix
LAW,25.0,0 days 00:01:39.676000,HARD,15.0,Las Vegas Grand Prix
LAW,26.0,0 days 00:01:38.737000,HARD,16.0,Las Vegas Grand Prix
LAW,27.0,0 days 00:01:39.980000,HARD,17.0,Las Vegas Grand Prix
LAW,28.0,0 days 00:01:40.637000,HARD,18.0,Las Vegas Grand Prix
LAW,29.0,0 days 00:01:38.861000,HARD,19.0,Las Vegas Grand Prix
LAW,30.0,0 days 00:01:39.243000,HARD,20.0,Las Vegas Grand Prix
LAW,31.0,0 days 00:01:39.853000,HARD,21.0,Las Vegas Grand Prix
LAW,32.0,0 days 00:01:39.134000,HARD,22.0,Las Vegas Grand Prix
LAW,33.0,0 days 00:01:39.583000,HARD,23.0,Las Vegas Grand Prix
LAW,34.0,0 days 00:01:40.525000,HARD,24.0,Las Vegas Grand Prix
LAW,35.0,0 days 00:01:39.045000,HARD,25.0,Las Vegas Grand Prix
LAW,36.0,0 days 00:01:40.531000,HARD,26.0,Las Vegas Grand Prix
LAW,37.0,0 days 00:01:40.720000,HARD,27.0,Las Vegas Grand Prix
LAW,38.0,0 days 00:01:45.262000,HARD,28.0,Las Vegas Grand Prix
LAW,40.0,0 days 00:01:38.166000,HARD,3.0,Las Vegas Grand Prix
LAW,41.0,0 days 00:01:37.463000,HARD,4.0,Las Vegas Grand Prix
LAW,42.0,0 days 00:01:37.318000,HARD,5.0,Las Vegas Grand Prix
LAW,43.0,0 days 00:01:37.195000,HARD,6.0,Las Vegas Grand Prix
LAW,44.0,0 days 00:01:37.102000,HARD,7.0,Las Vegas Grand Prix
LAW,45.0,0 days 00:01:36.980000,HARD,8.0,Las Vegas Grand Prix
LAW,46.0,0 days 00:01:37.106000,HARD,9.0,Las Vegas Grand Prix
LAW,47.0,0 days 00:01:37.288000,HARD,10.0,Las Vegas Grand Prix
LAW,48.0,0 days 00:01:37.033000,HARD,11.0,Las Vegas Grand Prix
LAW,49.0,0 days 00:01:37.279000,HARD,12.0,Las Vegas Grand Prix
LAW,50.0,0 days 00:01:37.519000,HARD,13.0,Las Vegas Grand Prix
OCO,2.0,0 days 00:01:40.137000,MEDIUM,2.0,Las Vegas Grand Prix
OCO,3.0,0 days 00:01:39.585000,MEDIUM,3.0,Las Vegas Grand Prix
OCO,4.0,0 days 00:01:39.367000,MEDIUM,4.0,Las Vegas Grand Prix
OCO,5.0,0 days 00:01:39.388000,MEDIUM,5.0,Las Vegas Grand Prix
OCO,6.0,0 days 00:01:39.597000,MEDIUM,6.0,Las Vegas Grand Prix
OCO,7.0,0 days 00:01:39.898000,MEDIUM,7.0,Las Vegas Grand Prix
OCO,8.0,0 days 00:01:40.498000,MEDIUM,8.0,Las Vegas Grand Prix
OCO,9.0,0 days 00:01:40.852000,MEDIUM,9.0,Las Vegas Grand Prix
OCO,10.0,0 days 00:01:41.095000,MEDIUM,10.0,Las Vegas Grand Prix
OCO,11.0,0 days 00:01:45.832000,MEDIUM,11.0,Las Vegas Grand Prix
OCO,14.0,0 days 00:01:38.931000,HARD,2.0,Las Vegas Grand Prix
OCO,15.0,0 days 00:01:38.645000,HARD,3.0,Las Vegas Grand Prix
OCO,16.0,0 days 00:01:38.955000,HARD,4.0,Las Vegas Grand Prix
OCO,17.0,0 days 00:01:38.871000,HARD,5.0,Las Vegas Grand Prix
OCO,18.0,0 days 00:01:38.766000,HARD,6.0,Las Vegas Grand Prix
OCO,19.0,0 days 00:01:38.629000,HARD,7.0,Las Vegas Grand Prix
OCO,20.0,0 days 00:01:38.495000,HARD,8.0,Las Vegas Grand Prix
OCO,21.0,0 days 00:01:38.306000,HARD,9.0,Las Vegas Grand Prix
OCO,22.0,0 days 00:01:38.673000,HARD,10.0,Las Vegas Grand Prix
OCO,23.0,0 days 00:01:38.435000,HARD,11.0,Las Vegas Grand Prix
